timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1706734862064,234,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,234,0,76
1706734862081,232,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,232,0,73
1706734862120,234,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,234,0,81
1706734862202,223,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,223,0,72
1706734862217,229,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,229,0,75
1706734862223,229,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,229,0,73
1706734862255,234,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1288,10,10,234,0,78
1706734862293,240,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,240,0,84
1706734862298,235,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,235,0,79
1706734862313,220,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,220,0,69
1706734862293,240,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,240,0,84
1706734862293,242,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,242,0,87
1706734862355,237,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,237,0,81
1706734862425,231,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,231,0,75
1706734862452,221,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,221,0,65
1706734862446,234,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,234,0,69
1706734862489,254,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,254,0,97
1706734862533,231,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,231,0,78
1706734862533,239,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,239,0,84
1706734862536,236,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,236,0,75
1706734862533,270,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,270,0,81
1706734862533,270,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,270,0,84
1706734862592,219,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,219,0,65
1706734862656,231,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,231,0,73
1706734862673,219,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,219,0,68
1706734862681,234,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,234,0,77
1706734862743,222,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,222,0,70
1706734862765,267,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,267,0,100
1706734862773,259,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,259,0,101
1706734862773,261,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,261,0,105
1706734862804,233,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,233,0,81
1706734862811,226,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,226,0,74
1706734862804,240,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,240,0,82
1706734862892,229,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,229,0,67
1706734862887,234,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,234,0,72
1706734862916,226,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,226,0,71
1706734862965,234,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1288,10,10,234,0,79
1706734863032,230,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,230,0,75
1706734863034,228,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,228,0,73
1706734863032,230,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,230,0,73
1706734863040,250,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,250,0,81
1706734863044,246,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,246,0,76
1706734863040,250,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,250,0,80
1706734863121,229,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,229,0,77
1706734863121,231,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,231,0,76
1706734863143,231,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,231,0,73
1706734863201,224,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,224,0,68
1706734863263,230,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,230,0,71
1706734863263,230,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,230,0,72
1706734863263,233,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,233,0,76
1706734863291,218,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,218,0,66
1706734863291,234,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,234,0,78
1706734863291,234,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,234,0,78
1706734863351,227,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,227,0,73
1706734863354,225,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,225,0,70
1706734863375,250,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,250,0,95
1706734863425,264,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,264,0,108
1706734863497,232,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,232,0,80
1706734863494,235,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,235,0,81
1706734863494,238,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,238,0,83
1706734863509,233,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,233,0,75
1706734863526,225,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1288,10,10,225,0,71
1706734863526,230,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,230,0,73
1706734863580,239,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,239,0,84
1706734863579,244,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,244,0,85
1706734863626,228,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,228,0,71
1706734863690,234,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,234,0,80
1706734863730,232,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,232,0,75
1706734863732,235,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1288,10,10,235,0,75
1706734863730,237,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,237,0,77
1706734863742,232,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,232,0,78
1706734863753,224,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,224,0,73
1706734863756,224,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,224,0,71
1706734863824,230,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,230,0,73
1706734863819,235,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,235,0,77
1706734863854,226,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,226,0,69
1706734863924,233,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,233,0,77
1706734863967,250,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,250,0,80
1706734863974,243,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,243,0,82
1706734863962,255,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,255,0,78
1706734863980,237,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,237,0,77
1706734863967,250,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,250,0,70
1706734863978,239,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,239,0,77
1706734864054,226,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,226,0,70
1706734864054,238,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,238,0,81
1706734864080,227,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,227,0,75
1706734864157,225,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,225,0,64
1706734864218,226,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,226,0,73
1706734864218,225,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,225,0,73
1706734864218,231,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1288,10,10,231,0,79
1706734864218,231,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,231,0,80
1706734864218,237,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,237,0,80
1706734864218,238,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,238,0,82
1706734864281,220,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,220,0,69
1706734864292,226,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,226,0,72
1706734864308,223,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,223,0,72
1706734864383,231,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,231,0,78
1706734864449,220,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,220,0,67
1706734864444,229,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,229,0,73
1706734864449,228,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,228,0,69
1706734864455,225,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,225,0,75
1706734864445,236,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,236,0,78
1706734864457,224,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,224,0,72
1706734864502,228,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,228,0,76
1706734864518,228,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,228,0,73
1706734864532,226,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,226,0,72
1706734864615,228,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,228,0,74
1706734864669,231,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,231,0,80
1706734864678,230,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,230,0,79
1706734864675,235,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1288,10,10,235,0,79
1706734864681,229,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,229,0,76
1706734864681,231,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,231,0,78
1706734864681,239,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,239,0,82
1706734864731,228,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,228,0,72
1706734864747,219,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,219,0,67
1706734864758,229,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1288,10,10,229,0,73
1706734864844,225,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1288,10,10,225,0,68
1706734864900,225,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,225,0,70
1706734864911,219,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,219,0,67
1706734864909,230,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,230,0,75
1706734864912,232,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,232,0,77
1706734864911,235,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,235,0,79
1706734864921,243,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,243,0,92
1706734864959,217,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,217,0,65
1706734864967,228,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,228,0,72
1706734864987,224,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,224,0,68
1706734865069,220,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1288,10,10,220,0,64
1706734865125,225,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,225,0,72
1706734865130,225,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,225,0,69
1706734865139,224,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,224,0,69
1706734865146,225,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,225,0,70
1706734865144,228,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,228,0,72
1706734865165,229,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1288,10,10,229,0,73
1706734865178,232,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,232,0,77
1706734865195,228,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,228,0,70
1706734865211,216,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,216,0,63
1706734865289,227,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,227,0,70
1706734865351,230,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,230,0,73
1706734865356,227,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,227,0,68
1706734865364,219,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,219,0,66
1706734865372,233,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,233,0,78
1706734865371,234,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,234,0,79
1706734865395,223,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,223,0,71
1706734865411,233,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,233,0,76
1706734865423,235,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,235,0,74
1706734865427,239,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,239,0,75
1706734865516,218,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1288,10,10,218,0,66
1706734865583,230,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,230,0,70
1706734865582,231,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,231,0,73
1706734865583,230,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,230,0,77
1706734865605,231,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,231,0,74
1706734865605,231,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,231,0,79
1706734865619,222,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,222,0,71
1706734865658,225,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,225,0,72
1706734865645,238,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,238,0,71
1706734865666,231,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,231,0,76
1706734865734,240,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,240,0,83
1706734865814,231,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,231,0,72
1706734865814,236,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,236,0,74
1706734865814,236,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,236,0,81
1706734865836,225,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,225,0,69
1706734865842,219,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1288,10,10,219,0,63
1706734865836,230,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,230,0,77
1706734865885,231,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1288,10,10,231,0,76
1706734865885,240,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1288,10,10,240,0,84
1706734865897,233,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,233,0,82
1706734865975,226,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,226,0,73
1706734866045,227,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,227,0,71
1706734866061,219,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,219,0,67
1706734866050,238,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1288,10,10,238,0,87
1706734866050,238,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,238,0,84
1706734866061,235,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,235,0,77
1706734866066,230,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,230,0,77
1706734866116,239,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,239,0,86
1706734866126,232,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,232,0,77
1706734866131,228,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,228,0,73
1706734866202,244,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,243,1289,10,10,244,0,72
1706734866280,227,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1288,10,10,227,0,67
1706734866273,234,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,234,0,74
1706734866289,228,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1287,10,10,228,0,72
1706734866289,237,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,237,0,80
1706734866296,230,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,230,0,72
1706734866296,231,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,231,0,75
1706734866355,225,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,225,0,74
1706734866360,222,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,222,0,69
1706734866358,225,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,225,0,70
1706734866446,237,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,237,0,79
1706734866507,222,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,222,0,70
1706734866507,225,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,225,0,75
1706734866517,232,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,232,0,73
1706734866528,226,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,226,0,72
1706734866526,239,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,239,0,83
1706734866526,239,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,239,0,83
1706734866580,222,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,222,0,69
1706734866582,227,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,227,0,69
1706734866583,242,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1288,10,10,242,0,84
1706734866683,223,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,223,0,66
1706734866730,221,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1287,10,10,221,0,66
1706734866733,228,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,228,0,75
1706734866750,222,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1288,10,10,222,0,69
1706734866755,229,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1288,10,10,229,0,73
1706734866766,220,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,220,0,70
1706734866766,220,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,220,0,67
1706734866803,222,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,222,0,67
1706734866810,223,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,223,0,72
1706734866825,232,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,232,0,71
1706734866906,236,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,236,0,70
1706734866952,228,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1288,10,10,228,0,76
1706734866962,218,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,218,0,67
1706734866972,242,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,242,0,84
1706734866984,230,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,230,0,72
1706734866986,239,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,239,0,82
1706734866986,262,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1288,10,10,262,0,79
1706734867025,229,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1288,10,10,229,0,71
1706734867034,223,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,223,0,70
1706734867063,241,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1288,10,10,241,0,81
1706734867143,221,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,221,0,68
1706734867181,220,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1288,10,10,220,0,66
1706734867181,227,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,227,0,77
1706734867214,228,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,228,0,75
1706734867214,232,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,232,0,75
1706734867226,237,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,237,0,80
1706734867258,222,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,222,0,67
1706734867254,227,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,227,0,73
1706734867248,233,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,233,0,77
1706734867304,239,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1288,10,10,239,0,82
1706734867365,241,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,241,0,86
1706734867401,231,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,231,0,70
1706734867409,230,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,230,0,71
1706734867443,226,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,226,0,67
1706734867446,232,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1288,10,10,232,0,80
1706734867463,224,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1288,10,10,224,0,70
1706734867482,215,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,215,0,64
1706734867480,225,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,225,0,73
1706734867482,223,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1288,10,10,223,0,68
1706734867544,278,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,278,0,65
1706734867607,252,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,252,0,96
1706734867632,234,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,234,0,83
1706734867640,235,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,235,0,78
1706734867679,217,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,217,0,66
1706734867670,226,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,226,0,70
1706734867687,224,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,224,0,68
1706734867697,223,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,223,0,71
1706734867706,232,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1288,10,10,232,0,69
1706734867706,233,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1289,10,10,233,0,73
1706734867823,224,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,224,0,73
1706734867859,233,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,233,0,78
1706734867867,227,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,227,0,74
1706734867875,243,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,243,0,71
1706734867897,227,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1289,10,10,227,0,71
1706734867911,221,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,221,0,67
1706734867897,236,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,236,0,81
1706734867920,229,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,229,0,70
1706734867938,267,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,267,0,107
1706734867939,268,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1288,10,10,268,0,108
1706734868048,229,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1289,10,10,229,0,73
1706734868093,230,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,230,0,73
1706734868094,240,Detect Request,200,OK,Middleware notificacao 1-10,text,true,,239,1289,10,10,240,0,82
1706734868119,227,Detect Request,200,OK,Middleware notificacao 1-2,text,true,,239,1289,10,10,227,0,64
1706734868132,222,Detect Request,200,OK,Middleware notificacao 1-8,text,true,,239,1289,10,10,222,0,71
1706734868125,235,Detect Request,200,OK,Middleware notificacao 1-5,text,true,,239,1288,10,10,235,0,81
1706734868134,231,Detect Request,200,OK,Middleware notificacao 1-4,text,true,,239,1289,10,10,231,0,75
1706734868150,222,Detect Request,200,OK,Middleware notificacao 1-9,text,true,,239,1289,10,10,222,0,72
1706734868205,216,Detect Request,200,OK,Middleware notificacao 1-7,text,true,,239,1289,10,10,216,0,65
1706734868207,218,Detect Request,200,OK,Middleware notificacao 1-1,text,true,,239,1288,10,10,218,0,69
1706734868277,229,Detect Request,200,OK,Middleware notificacao 1-6,text,true,,239,1288,10,10,229,0,74
1706734868323,228,Detect Request,200,OK,Middleware notificacao 1-3,text,true,,239,1289,10,10,228,0,71
